"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.0132131230968726,0.570984852698021,0.593,0.272,1,"ADCYAP1R1"
0.0132476421854644,1.3654646732439,0.593,0.272,1,"PXMP2"
0.0134111789563205,-2.05438897569784,0.111,0.309,1,"TNFRSF14"
0.0134672047071568,1.61370956223323,0.407,0.21,1,"PI16"
0.0135432102528087,1.38316806742179,0.444,0.296,1,"LRRN3"
0.0135575331656893,2.06535863657707,0.593,0.333,1,"SRD5A3"
0.0136053665654175,-1.19135412458674,0.852,0.975,1,"EXPH5"
0.013830320546797,-1.0690741544208,0.259,0.494,1,"CCDC111"
0.0138577704413934,1.45540520978448,0.259,0.136,1,"NEK3"
0.0138940710842381,0.806713030831698,0.778,0.778,1,"YAF2"
0.0141023451745472,2.65929900556845,0.259,0.037,1,"LOC100505875"
0.014246224173296,-1.44188160203816,0.444,0.593,1,"SLC35B4"
0.0142926694795789,-1.42667508308142,0.37,0.494,1,"CCP110"
0.0144287691992376,-1.42596100622791,0.481,0.741,1,"FLRT2"
0.0145192100979958,1.11517844267628,0.593,0.333,1,"TSSC4"
0.0145604752129655,1.70693043004889,0.333,0.086,1,"BTBD17"
0.0146547020741161,-0.539861438428135,0.481,0.728,1,"CTSK"
0.014736349146647,2.08827410124947,0.333,0.16,1,"PIGL"
0.014836806301516,-1.16342888859088,0.296,0.568,1,"C4A"
0.014869395846287,0.579776661086131,0.778,0.432,1,"CAD"
0.014948977192021,0.561244671958736,0.704,0.778,1,"PCBD2"
0.0150079748520568,0.965816088080817,0.926,0.704,1,"NPAS3"
0.0150117081772894,-0.825272393383009,0.185,0.395,1,"LEO1"
0.015197449313189,1.33682983976781,0.556,0.21,1,"UPRT"
0.0152419578222494,1.10143015345881,0.556,0.235,1,"ILDR2"
0.0152551544471257,-1.17431294782174,0.296,0.543,1,"NANS"
0.0153559228558756,-1.17500125284871,0.333,0.519,1,"CPXM2"
0.0154009244607406,0.914975772233366,0.889,0.642,1,"PHC1"
0.0154175126715598,-0.588954655991462,0.296,0.543,1,"SKIDA1"
0.015476614562937,0.631780726878183,0.963,0.679,1,"B4GALT4"
0.0155118070805965,-1.06884205656349,0.519,0.704,1,"KIF13B"
0.0156961789775536,0.58513227000164,0.963,0.753,1,"DLC1"
0.0157138985941204,0.862548978734483,0.889,0.815,1,"STYX"
0.0158147072576166,0.691669625051243,0.889,0.642,1,"TM2D2"
0.0158796609085938,-1.21533168607589,0.852,0.704,1,"QRSL1"
0.0159599461762256,1.62524255393936,0.556,0.259,1,"DHFR"
0.0159839744157496,-0.71841858827543,0.667,0.815,1,"STAT6"
0.0159940180357679,-0.54651356728807,0.111,0.284,1,"ZNF611"
0.01615085535376,0.731194080535297,0.778,0.444,1,"WEE1"
0.0162146029893426,2.20160583739898,0.333,0.086,1,"ADRB1"
0.0164711712294836,-1.71573533434461,0.074,0.296,1,"TRANK1"
