"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.0261710516305671,-0.520003205331118,0.639,0.749,1,"FRMD4A"
0.0262397617956184,-1.09118896973314,0.656,0.727,1,"ANKRD36B"
0.0262418941548087,0.729324708071152,0.656,0.421,1,"S100A6"
0.0263957282941954,-0.722178686775531,0.23,0.35,1,"PKIB"
0.0263971478251794,-0.949493929301358,0.574,0.71,1,"ZMYM5"
0.0266194305519333,-1.4497194959565,0.213,0.344,1,"SEMA4C"
0.0267267116810789,-1.8420276929346,0.279,0.426,1,"PDE7B"
0.0267536701192363,-0.704713461917856,0.18,0.311,1,"BBS2"
0.0268428779345609,-0.637653254042894,0.508,0.464,1,"MBD6"
0.0271868811438881,-1.42762442900066,0.164,0.311,1,"DCX"
0.0274747842208351,0.712159915845304,0.541,0.339,1,"GPS2"
0.0278653925949179,-0.614999223491143,0.246,0.284,1,"XIST"
0.0278905186701728,0.601814622272643,0.656,0.546,1,"SEC16A"
0.0279704983826169,0.522816285419907,0.787,0.574,1,"PSMB10"
0.028103937124137,0.702822609984089,0.41,0.219,1,"RAB34"
0.0281826553977459,-0.90249692346058,0.557,0.656,1,"SFXN1"
0.028254735013218,-0.622684892338941,0.18,0.284,1,"ZNF266"
0.0284485528865197,0.66670610408,0.475,0.503,1,"NOL12"
0.0285952935979586,-0.528186903346355,0.475,0.448,1,"SAP30BP"
0.0287140840146165,0.636697818238385,0.787,0.552,1,"EZR"
0.0287901905241493,0.849581302301102,0.525,0.366,1,"ATP2B4"
0.0290843490522327,-1.01139190355498,0.639,0.732,1,"CXADR"
0.0290937385570944,1.22827316290535,0.475,0.317,1,"CLEC4E"
0.0291048854373365,-0.595285391414716,0.459,0.612,1,"LOC100131089"
0.0291598814017057,-0.937009479294639,0.328,0.301,1,"ANKRD13C"
0.0294124982204586,0.774090825481785,0.574,0.339,1,"TFG"
0.0294155566784706,-0.519801722198716,0.672,0.787,1,"SHOX"
0.0294287967175529,0.740107740151048,0.623,0.437,1,"ARMC8"
0.0294744870368546,0.583774776466706,0.721,0.546,1,"CD46"
0.0295950869846732,-1.37981122898379,0.328,0.377,1,"ATP2A2"
0.029755033883536,0.773200135594581,0.607,0.366,1,"BASP1"
0.029813528133871,0.962707428122327,0.426,0.257,1,"MPHOSPH6"
0.0298254732786639,-0.853418427303203,0.393,0.421,1,"CEBPG"
0.030018500972788,-0.581743024371914,0.721,0.831,1,"UTP23"
0.0303237503146911,-0.919592361294757,0.262,0.415,1,"SEPT7P2"
0.0304350569017889,0.599247321241217,0.311,0.148,1,"MRS2"
0.0306156896517281,0.959306977241606,0.443,0.24,1,"ARMCX3"
0.0306257579362129,1.02198123789469,0.311,0.137,1,"FAM45A"
0.0307198834397305,-1.1161501688259,0.311,0.421,1,"SMEK2"
0.0307457470735767,0.5880288094673,0.426,0.235,1,"MYEOV2"
0.0307524862499732,-0.526942366769318,0.574,0.683,1,"MPRIP"
0.0310634197301547,0.558844257245034,0.672,0.519,1,"CHMP2A"
0.0317104303425725,0.981900790071385,0.279,0.131,1,"RNF24"
0.0320367803393015,-1.09176115985614,0.361,0.459,1,"CD3G"
0.0321104362801174,0.660196147901874,0.459,0.443,1,"LRPPRC"
0.0322350951884739,1.18741430445559,0.393,0.191,1,"AQP9"
0.0323119753557307,0.776260751839081,0.557,0.306,1,"SLC35A4"
0.0325149223955416,0.589326635369243,0.574,0.508,1,"RNF166"
0.0326789201371878,0.839479153023096,0.426,0.437,1,"FFAR2"
0.0328584342212413,0.542255738608672,0.77,0.689,1,"NAMPT"
0.0329893039195385,-1.14338548186997,0.738,0.743,1,"KCNJ5"
0.0332653534875793,0.681351066127219,0.361,0.459,1,"GNAL"
0.033434358821573,0.754136238229769,0.492,0.257,1,"C11orf75"
0.0335679394404527,1.54851689470116,0.295,0.137,1,"SMURF1"
0.033614327179334,-0.814818881273006,0.852,0.891,1,"NMT2"
0.0336258213062883,0.937954887743438,0.475,0.355,1,"FAM91A1"
0.0337643990730438,0.502536135134471,0.656,0.508,1,"BCL2A1"
0.0337912551587589,0.770585067783411,0.443,0.23,1,"MAPK1"
0.0338787592421865,0.850410106174192,0.41,0.202,1,"BAK1"
0.0342219345286828,1.30575127299408,0.475,0.383,1,"ALG9"
0.0344166988768822,-1.49476612001997,0.18,0.251,1,"ATG2B"
0.0345502493921446,-1.09085424600613,0.164,0.262,1,"IQSEC2"
0.0346376105861647,0.562879050789413,0.525,0.322,1,"MEA1"
0.0351277096083479,0.828101855174761,0.295,0.257,1,"SRSF9"
0.0356460056663558,-0.802429422817566,0.213,0.344,1,"SCML4"
0.0357387786720072,0.785460639380779,0.492,0.273,1,"MRPS24"
0.0361866818950515,1.15111351477911,0.41,0.219,1,"ATP9B"
0.0363212688803889,0.862572332026064,0.623,0.519,1,"MRPL49"
0.0364025127054362,-0.806838441874587,0.557,0.574,1,"TK2"
0.0364271956558216,0.867106249294285,0.295,0.137,1,"EPOR"
0.0364559228681826,0.626539318599705,0.885,0.858,1,"RAB27A"
0.0367527425960852,-0.641599507967366,0.279,0.23,1,"NPAT"
0.036938321806846,-1.18739983476567,0.393,0.426,1,"NFE2L1"
0.0369566521238238,1.49151355793131,0.262,0.087,1,"AGPAT4"
0.0372581882582605,0.651565257808508,0.852,0.699,1,"BLOC1S6"
0.0372707899077013,0.70006844170482,0.656,0.454,1,"TIMP1"
0.0372731061017926,1.02770275291158,0.361,0.191,1,"LOC100130357"
0.0374094473164018,1.41335234419038,0.262,0.153,1,"PPP1R9B"
0.0375641645978531,0.566617114657905,0.492,0.404,1,"OSM"
0.0377545038742435,2.44776103583271,0.344,0.208,1,"MPP7"
0.0377902246376006,0.559296761243045,0.738,0.525,1,"LILRB2"
0.0379395842880055,-1.3050539823248,0.213,0.35,1,"RUFY2"
0.0382633056386873,-1.13891357530564,0.377,0.519,1,"ZNRF3"
0.038423100284095,0.667823912714595,0.639,0.404,1,"SQRDL"
0.0385338104704093,1.20921493597413,0.344,0.164,1,"AREG"
0.0385973542996233,-0.910801169038325,0.59,0.699,1,"ZKSCAN1"
0.0386621322398349,0.572988564716835,0.902,0.825,1,"DESI1"
0.0392147210022343,0.895491381483729,0.344,0.23,1,"PDLIM7"
0.0392976868201239,-0.855591279926579,0.23,0.344,1,"CLIC4"
0.0394527013355512,0.781892017230516,0.475,0.273,1,"NSUN5"
0.0394661711194818,1.36838160716248,0.311,0.115,1,"DTYMK"
0.040013891531961,-0.640031647039924,0.246,0.251,1,"MCCC1"
0.0400152051785272,-0.946710579055431,0.525,0.645,1,"ZNF665"
0.0404467714338049,0.704495490567974,0.639,0.607,1,"EPB41"
0.0405916619612139,0.685220068630532,0.59,0.366,1,"SUMO1"
0.0406216964686387,-0.576593737379981,0.41,0.53,1,"OSBPL3"
0.040805706582982,0.650528047846526,0.721,0.721,1,"VMA21"
0.0409847188151478,-1.13719565422819,0.623,0.699,1,"TMOD2"
0.0414855327290424,1.04623541252575,0.443,0.361,1,"LINC00641"
0.0414883712132829,0.518224132942028,0.77,0.842,1,"DCAF10"
0.0415568872899867,1.0812534903223,0.311,0.142,1,"SURF1"
0.0417182993501799,-0.864619586005412,0.574,0.721,1,"RNF138P1"
0.0417928624754678,0.644394683599717,0.344,0.437,1,"MYO10"
0.0418265002786493,-0.745410721463105,0.279,0.377,1,"SLC30A9"
0.0420915280766074,-0.71747614750876,0.59,0.716,1,"ARHGAP24"
0.0420949765421219,-1.39514353721614,0.41,0.541,1,"ZFP30"
0.0426059525273509,0.609154177544031,0.787,0.574,1,"USP36"
0.0427091205116304,1.17248049351228,0.262,0.109,1,"CRIP1"
0.0427663873761865,-0.959129231234243,0.262,0.372,1,"CCL16"
0.0428565892444345,0.513598997764441,0.869,0.727,1,"ZNF331"
0.0428688372111149,1.28262821769402,0.295,0.126,1,"GALNS"
0.0429328163726355,1.01146815192292,0.311,0.131,1,"PIGP"
0.0429933111507042,1.34887597028547,0.361,0.339,1,"HELZ2"
0.0432291719147624,0.844729955899834,0.328,0.164,1,"TMEM164"
0.0435145053534687,0.583580729206669,0.623,0.437,1,"MPEG1"
0.0435162560760218,0.891597592010524,0.574,0.361,1,"JARID2"
