"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
6.92078168282165e-07,0.535642007699978,0.435,0.261,0.0168050420822275,"LRRK2"
7.15021536097728e-07,0.744915573552633,0.513,0.319,0.017362152939525,"F13A1"
8.6158151164705e-07,0.569844804194616,0.463,0.27,0.0209209222658137,"RNF19B"
9.9498596609547e-07,0.66513033700551,0.582,0.342,0.0241602492287302,"HLA-DMB"
1.02479830324043e-06,0.593836587121111,0.578,0.347,0.0248841523992841,"EHBP1L1"
1.04892421300434e-06,0.589241521605453,0.517,0.31,0.0254699777401714,"GRK2"
1.22530918309652e-06,-0.884459628803795,0.236,0.274,0.0297529575839497,"CLIP4"
1.36870551193267e-06,-0.51925784650079,0.545,0.495,0.0332349072407491,"MYDGF"
1.73701644969124e-06,-0.657602751201725,0.546,0.607,0.0421782334314027,"C15orf48"
2.87011278822519e-06,0.519177141837554,0.861,0.697,0.0696920787236841,"FYB1"
2.96095458303691e-06,-0.704323507030352,0.227,0.312,0.0718978991853022,"CXCL1"
3.14249707242717e-06,-0.635867403350681,0.506,0.481,0.0763061139126764,"DNAJC3"
3.96605678375988e-06,0.506791143540678,0.924,0.755,0.0963037908232574,"HLA-DRB1"
4.63503491195379e-06,-0.787677052965426,0.277,0.292,0.112547917732062,"ARID5B"
4.65090368025094e-06,-1.21358634103671,0.283,0.317,0.112933243163853,"SNAPC1"
5.08475975526457e-06,-0.500542044375322,0.55,0.506,0.123468136377334,"MSR1"
5.12742320341802e-06,0.818810417091999,0.582,0.398,0.124504090225396,"HLA-DRB5"
5.59721000333091e-06,0.632255745311335,0.474,0.26,0.135911453300881,"HMGN3"
6.50258482790807e-06,0.63725140706079,0.461,0.276,0.157895764791264,"BTBD7"
7.44594606756003e-06,0.6733225553179,0.372,0.22,0.180802462412493,"C19orf38"
7.99114924129472e-06,-0.975205880096945,0.273,0.279,0.194041085877118,"IFI6"
1.08385259624633e-05,0.892765663043273,0.357,0.178,0.263181087420533,"C20orf27"
1.66721576891907e-05,-0.620501468342021,0.97,0.953,0.404833333008929,"TIMP1"
1.66902679370931e-05,-0.876338966852346,0.336,0.379,0.405273086048495,"PIK3CB"
2.04960676842146e-05,0.584683971293148,0.517,0.296,0.497685515508099,"CD4"
2.23885210827714e-05,0.801153048965574,0.266,0.131,0.543638068931855,"TNFSF10"
2.27074464716122e-05,-0.64043102957761,0.809,0.761,0.551382215223689,"HSPA5"
